Id,date,tournament
M032111_Singapore,2008-06-22,FIFA World Cup qualification
M032112_Egypt,2008-06-22,FIFA World Cup qualification
M032112_Malawi,2008-06-22,FIFA World Cup qualification
M032113_North Korea,2008-06-22,FIFA World Cup qualification
M032113_South Korea,2008-06-22,FIFA World Cup qualification
M032114_Jordan,2008-06-22,FIFA World Cup qualification
M032114_Turkmenistan,2008-06-22,FIFA World Cup qualification
M032115_Bahrain,2008-06-22,FIFA World Cup qualification
M032115_Japan,2008-06-22,FIFA World Cup qualification
M032116_Saudi Arabia,2008-06-22,FIFA World Cup qualification
M032116_Uzbekistan,2008-06-22,FIFA World Cup qualification
M032117_Antigua and Barbuda,2008-06-22,FIFA World Cup qualification
M032117_Cuba,2008-06-22,FIFA World Cup qualification
M032118_Curaçao,2008-06-22,FIFA World Cup qualification
M032118_Haiti,2008-06-22,FIFA World Cup qualification
M032119_Chad,2008-06-22,FIFA World Cup qualification
M032119_Congo,2008-06-22,FIFA World Cup qualification
M032120_Cape Verde,2008-06-22,FIFA World Cup qualification
M032120_Mauritius,2008-06-22,FIFA World Cup qualification
M032121_Bermuda,2008-06-22,FIFA World Cup qualification
M032121_Trinidad and Tobago,2008-06-22,FIFA World Cup qualification
M032122_Benin,2008-06-22,FIFA World Cup qualification
M032122_Niger,2008-06-22,FIFA World Cup qualification
M032123_Barbados,2008-06-22,FIFA World Cup qualification
M032123_United States,2008-06-22,FIFA World Cup qualification
M032124_Australia,2008-06-22,FIFA World Cup qualification
M032124_China PR,2008-06-22,FIFA World Cup qualification
M032125_DR Congo,2008-06-22,FIFA World Cup qualification
M032125_Djibouti,2008-06-22,FIFA World Cup qualification
W003519_Denmark,2008-06-22,UEFA Euro qualification
W003519_Ukraine,2008-06-22,UEFA Euro qualification
M032126_Angola,2008-06-23,FIFA World Cup qualification
M032126_Uganda,2008-06-23,FIFA World Cup qualification
M032127_Germany,2008-06-25,UEFA Euro
M032127_Turkey,2008-06-25,UEFA Euro
W003520_Norway,2008-06-25,UEFA Euro qualification
W003520_Poland,2008-06-25,UEFA Euro qualification
W003521_Austria,2008-06-25,UEFA Euro qualification
W003521_Israel,2008-06-25,UEFA Euro qualification
W003522_Republic of Ireland,2008-06-25,UEFA Euro qualification
W003522_Sweden,2008-06-25,UEFA Euro qualification
M032128_Russia,2008-06-26,UEFA Euro
M032128_Spain,2008-06-26,UEFA Euro
W003523_Belarus,2008-06-26,UEFA Euro qualification
W003523_Czech Republic,2008-06-26,UEFA Euro qualification
W003524_Greece,2008-06-26,UEFA Euro qualification
W003524_Iceland,2008-06-26,UEFA Euro qualification
M032129_Gabon,2008-06-28,FIFA World Cup qualification
M032129_Lesotho,2008-06-28,FIFA World Cup qualification
M032130_Germany,2008-06-29,UEFA Euro
M032130_Spain,2008-06-29,UEFA Euro
W003525_Norway,2008-07-02,Friendly
W003525_United States,2008-07-02,Friendly
W003526_Sweden,2008-07-05,Friendly
W003526_United States,2008-07-05,Friendly
M032131_Iraqi Kurdistan,2008-07-07,Viva World Cup
M032131_Sápmi,2008-07-07,Viva World Cup
M032132_Solomon Islands,2008-07-07,Friendly
M032132_Vanuatu,2008-07-07,Friendly
M032133_Padania,2008-07-08,Viva World Cup
M032133_Provence,2008-07-08,Viva World Cup
M032134_Guyana,2008-07-08,Friendly
M032134_Trinidad and Tobago,2008-07-08,Friendly
M032135_Iraqi Kurdistan,2008-07-09,Viva World Cup
M032135_Provence,2008-07-09,Viva World Cup
M032136_Arameans Suryoye,2008-07-09,Viva World Cup
M032136_Sápmi,2008-07-09,Viva World Cup
M032137_Iraqi Kurdistan,2008-07-10,Viva World Cup
M032137_Padania,2008-07-10,Viva World Cup
M032138_Arameans Suryoye,2008-07-10,Viva World Cup
M032138_Provence,2008-07-10,Viva World Cup
M032139_Padania,2008-07-11,Viva World Cup
M032139_Sápmi,2008-07-11,Viva World Cup
M032140_Arameans Suryoye,2008-07-11,Viva World Cup
M032140_Iraqi Kurdistan,2008-07-11,Viva World Cup
M032141_Arameans Suryoye,2008-07-12,Viva World Cup
M032141_Padania,2008-07-12,Viva World Cup
M032142_Provence,2008-07-12,Viva World Cup
M032142_Sápmi,2008-07-12,Viva World Cup
M032143_Iraqi Kurdistan,2008-07-13,Viva World Cup
M032143_Sápmi,2008-07-13,Viva World Cup
M032144_Arameans Suryoye,2008-07-13,Viva World Cup
M032144_Padania,2008-07-13,Viva World Cup
W003527_Brazil,2008-07-13,Friendly
W003527_United States,2008-07-13,Friendly
M032145_Curaçao,2008-07-17,Friendly
M032145_Trinidad and Tobago,2008-07-17,Friendly
M032146_Eswatini,2008-07-19,COSAFA Cup qualification
M032146_Madagascar,2008-07-19,COSAFA Cup qualification
M032147_Mauritius,2008-07-19,COSAFA Cup qualification
M032147_Seychelles,2008-07-19,COSAFA Cup qualification
M032148_El Salvador,2008-07-20,Friendly
M032148_Guatemala,2008-07-20,Friendly
M032149_Comoros,2008-07-20,COSAFA Cup qualification
M032149_Namibia,2008-07-20,COSAFA Cup qualification
M032150_Lesotho,2008-07-20,COSAFA Cup qualification
M032150_Malawi,2008-07-20,COSAFA Cup qualification
M032151_Madagascar,2008-07-21,COSAFA Cup qualification
M032151_Seychelles,2008-07-21,COSAFA Cup qualification
M032152_Eswatini,2008-07-21,COSAFA Cup qualification
M032152_Mauritius,2008-07-21,COSAFA Cup qualification
M032153_Comoros,2008-07-22,COSAFA Cup qualification
M032153_Malawi,2008-07-22,COSAFA Cup qualification
M032154_India,2008-07-22,Friendly
M032154_Malaysia,2008-07-22,Friendly
M032155_Lesotho,2008-07-22,COSAFA Cup qualification
M032155_Namibia,2008-07-22,COSAFA Cup qualification
M032156_Madagascar,2008-07-23,COSAFA Cup qualification
M032156_Mauritius,2008-07-23,COSAFA Cup qualification
M032157_Eswatini,2008-07-23,COSAFA Cup qualification
M032157_Seychelles,2008-07-23,COSAFA Cup qualification
M032158_Comoros,2008-07-24,COSAFA Cup qualification
M032158_Lesotho,2008-07-24,COSAFA Cup qualification
M032159_Malawi,2008-07-24,COSAFA Cup qualification
M032159_Namibia,2008-07-24,COSAFA Cup qualification
W003528_Estonia,2008-07-25,Baltic Cup
W003528_Latvia,2008-07-25,Baltic Cup
W003529_Belarus,2008-07-25,UEFA Euro qualification
W003529_Northern Ireland,2008-07-25,UEFA Euro qualification
M032160_Namibia,2008-07-26,COSAFA Cup
M032160_South Africa,2008-07-26,COSAFA Cup
M032161_El Salvador,2008-07-26,Friendly
M032161_Jamaica,2008-07-26,Friendly
W003530_Estonia,2008-07-26,Baltic Cup
W003530_Lithuania,2008-07-26,Baltic Cup
M032162_Botswana,2008-07-27,COSAFA Cup
M032162_Mozambique,2008-07-27,COSAFA Cup
M032163_Aruba,2008-07-27,CFU Caribbean Cup qualification
M032163_Curaçao,2008-07-27,CFU Caribbean Cup qualification
M032164_Zambia,2008-07-27,COSAFA Cup
M032164_Zimbabwe,2008-07-27,COSAFA Cup
W003531_Latvia,2008-07-27,Baltic Cup
W003531_Lithuania,2008-07-27,Baltic Cup
M032165_Aruba,2008-07-29,CFU Caribbean Cup qualification
M032165_Grenada,2008-07-29,CFU Caribbean Cup qualification
M032166_Madagascar,2008-07-30,COSAFA Cup
M032166_Mozambique,2008-07-30,COSAFA Cup
M032167_Haiti,2008-07-30,Friendly
M032167_Trinidad and Tobago,2008-07-30,Friendly
M032168_Afghanistan,2008-07-30,AFC Challenge Cup
M032168_India,2008-07-30,AFC Challenge Cup
M032169_Tajikistan,2008-07-30,AFC Challenge Cup
M032169_Turkmenistan,2008-07-30,AFC Challenge Cup
M032170_South Africa,2008-07-30,COSAFA Cup
M032170_Zambia,2008-07-30,COSAFA Cup
M032171_Curaçao,2008-07-31,CFU Caribbean Cup qualification
M032171_Grenada,2008-07-31,CFU Caribbean Cup qualification
M032172_North Korea,2008-07-31,AFC Challenge Cup
M032172_Sri Lanka,2008-07-31,AFC Challenge Cup
M032173_Myanmar,2008-07-31,AFC Challenge Cup
M032173_Nepal,2008-07-31,AFC Challenge Cup
M032174_Afghanistan,2008-08-01,AFC Challenge Cup
M032174_Turkmenistan,2008-08-01,AFC Challenge Cup
M032175_India,2008-08-01,AFC Challenge Cup
M032175_Tajikistan,2008-08-01,AFC Challenge Cup
M032176_Nepal,2008-08-02,AFC Challenge Cup
M032176_North Korea,2008-08-02,AFC Challenge Cup
M032177_Myanmar,2008-08-02,AFC Challenge Cup
M032177_Sri Lanka,2008-08-02,AFC Challenge Cup
M032178_Mozambique,2008-08-03,COSAFA Cup
M032178_South Africa,2008-08-03,COSAFA Cup
M032179_Madagascar,2008-08-03,COSAFA Cup
M032179_Zambia,2008-08-03,COSAFA Cup
M032180_India,2008-08-03,AFC Challenge Cup
M032180_Turkmenistan,2008-08-03,AFC Challenge Cup
M032181_Afghanistan,2008-08-03,AFC Challenge Cup
M032181_Tajikistan,2008-08-03,AFC Challenge Cup
M032182_Myanmar,2008-08-04,AFC Challenge Cup
M032182_North Korea,2008-08-04,AFC Challenge Cup
M032183_Nepal,2008-08-04,AFC Challenge Cup
M032183_Sri Lanka,2008-08-04,AFC Challenge Cup
M032184_Bolivia,2008-08-06,Friendly
M032184_Guatemala,2008-08-06,Friendly
W003532_Brazil,2008-08-06,Olympic Games
W003532_Germany,2008-08-06,Olympic Games
W003533_Nigeria,2008-08-06,Olympic Games
W003533_North Korea,2008-08-06,Olympic Games
W003534_Japan,2008-08-06,Olympic Games
W003534_New Zealand,2008-08-06,Olympic Games
W003535_Norway,2008-08-06,Olympic Games
W003535_United States,2008-08-06,Olympic Games
W003536_Argentina,2008-08-06,Olympic Games
W003536_Canada,2008-08-06,Olympic Games
W003537_China PR,2008-08-06,Olympic Games
W003537_Sweden,2008-08-06,Olympic Games
M032185_North Korea,2008-08-07,AFC Challenge Cup
M032185_Tajikistan,2008-08-07,AFC Challenge Cup
M032186_Iran,2008-08-07,WAFF Championship
M032186_Palestine,2008-08-07,WAFF Championship
M032187_Jordan,2008-08-07,WAFF Championship
M032187_Syria,2008-08-07,WAFF Championship
M032188_India,2008-08-07,AFC Challenge Cup
M032188_Myanmar,2008-08-07,AFC Challenge Cup
M032189_Dominica,2008-08-08,CFU Caribbean Cup qualification
M032189_Guyana,2008-08-08,CFU Caribbean Cup qualification
M032190_Dominica,2008-08-09,CFU Caribbean Cup qualification
M032190_Suriname,2008-08-09,CFU Caribbean Cup qualification
M032191_Oman,2008-08-09,WAFF Championship
M032191_Syria,2008-08-09,WAFF Championship
M032192_Palestine,2008-08-09,WAFF Championship
M032192_Qatar,2008-08-09,WAFF Championship
W003538_Japan,2008-08-09,Olympic Games
W003538_United States,2008-08-09,Olympic Games
W003539_New Zealand,2008-08-09,Olympic Games
W003539_Norway,2008-08-09,Olympic Games
W003540_Canada,2008-08-09,Olympic Games
W003540_China PR,2008-08-09,Olympic Games
W003541_Argentina,2008-08-09,Olympic Games
W003541_Sweden,2008-08-09,Olympic Games
W003542_Germany,2008-08-09,Olympic Games
W003542_Nigeria,2008-08-09,Olympic Games
W003543_Brazil,2008-08-09,Olympic Games
W003543_North Korea,2008-08-09,Olympic Games
M032193_Haiti,2008-08-10,Friendly
M032193_Trinidad and Tobago,2008-08-10,Friendly
M032194_Guyana,2008-08-10,CFU Caribbean Cup qualification
M032194_Suriname,2008-08-10,CFU Caribbean Cup qualification
M032195_Iran,2008-08-11,WAFF Championship
M032195_Qatar,2008-08-11,WAFF Championship
W003544_Argentina,2008-08-12,Olympic Games
W003544_China PR,2008-08-12,Olympic Games
W003545_Canada,2008-08-12,Olympic Games
W003545_Sweden,2008-08-12,Olympic Games
W003546_Germany,2008-08-12,Olympic Games
W003546_North Korea,2008-08-12,Olympic Games
W003547_New Zealand,2008-08-12,Olympic Games
W003547_United States,2008-08-12,Olympic Games
W003548_Japan,2008-08-12,Olympic Games
W003548_Norway,2008-08-12,Olympic Games
W003549_Brazil,2008-08-12,Olympic Games
W003549_Nigeria,2008-08-12,Olympic Games
M032196_Myanmar,2008-08-13,AFC Challenge Cup
M032196_North Korea,2008-08-13,AFC Challenge Cup
M032197_India,2008-08-13,AFC Challenge Cup
M032197_Tajikistan,2008-08-13,AFC Challenge Cup
M032198_Iran,2008-08-13,WAFF Championship
M032198_Syria,2008-08-13,WAFF Championship
M032199_Jordan,2008-08-13,WAFF Championship
M032199_Qatar,2008-08-13,WAFF Championship
M032200_El Salvador,2008-08-14,Friendly
M032200_Trinidad and Tobago,2008-08-14,Friendly
M032201_Iran,2008-08-15,WAFF Championship
M032201_Jordan,2008-08-15,WAFF Championship
W003550_China PR,2008-08-15,Olympic Games
W003550_Japan,2008-08-15,Olympic Games
W003551_Brazil,2008-08-15,Olympic Games
W003551_Norway,2008-08-15,Olympic Games
W003552_Germany,2008-08-15,Olympic Games
W003552_Sweden,2008-08-15,Olympic Games
W003553_Canada,2008-08-15,Olympic Games
W003553_United States,2008-08-15,Olympic Games
W003554_Brazil,2008-08-18,Olympic Games
W003554_Germany,2008-08-18,Olympic Games
W003555_Japan,2008-08-18,Olympic Games
W003555_United States,2008-08-18,Olympic Games
M032202_Gabon,2008-08-19,Friendly
M032202_Mali,2008-08-19,Friendly
M032203_Australia,2008-08-19,Friendly
M032203_South Africa,2008-08-19,Friendly
M032204_Croatia,2008-08-20,Friendly
M032204_Slovenia,2008-08-20,Friendly
M032205_Egypt,2008-08-20,Friendly
M032205_Sudan,2008-08-20,Friendly
M032206_France,2008-08-20,Friendly
M032206_Sweden,2008-08-20,Friendly
M032207_Cyprus,2008-08-20,Friendly
M032207_Switzerland,2008-08-20,Friendly
M032208_Ghana,2008-08-20,Friendly
M032208_Tanzania,2008-08-20,Friendly
M032209_Poland,2008-08-20,Friendly
M032209_Ukraine,2008-08-20,Friendly
M032210_Chile,2008-08-20,Friendly
M032210_Turkey,2008-08-20,Friendly
M032211_Syria,2008-08-20,Friendly
M032211_Venezuela,2008-08-20,Friendly
M032212_Georgia,2008-08-20,Friendly
M032212_Wales,2008-08-20,Friendly
M032213_Botswana,2008-08-20,Friendly
M032213_Zimbabwe,2008-08-20,Friendly
M032214_Greece,2008-08-20,Friendly
M032214_Slovakia,2008-08-20,Friendly
M032215_Angola,2008-08-20,Friendly
M032215_Tunisia,2008-08-20,Friendly
M032216_Northern Ireland,2008-08-20,Friendly
M032216_Scotland,2008-08-20,Friendly
M032217_Qatar,2008-08-20,Friendly
M032217_Tajikistan,2008-08-20,Friendly
M032218_Netherlands,2008-08-20,Friendly
M032218_Russia,2008-08-20,Friendly
M032219_Algeria,2008-08-20,Friendly
M032219_United Arab Emirates,2008-08-20,Friendly
M032220_Paraguay,2008-08-20,Friendly
M032220_Saudi Arabia,2008-08-20,Friendly
M032221_Bahrain,2008-08-20,Friendly
M032221_Burkina Faso,2008-08-20,Friendly
M032222_Japan,2008-08-20,Friendly
M032222_Uruguay,2008-08-20,Friendly
M032223_Austria,2008-08-20,Friendly
M032223_Italy,2008-08-20,Friendly
M032224_Azerbaijan,2008-08-20,Friendly
M032224_Iceland,2008-08-20,Friendly
M032225_Hungary,2008-08-20,Friendly
M032225_Montenegro,2008-08-20,Friendly
M032226_Haiti,2008-08-20,FIFA World Cup qualification
M032226_Suriname,2008-08-20,FIFA World Cup qualification
M032227_Guinea,2008-08-20,Friendly
M032227_Ivory Coast,2008-08-20,Friendly
M032228_Guatemala,2008-08-20,FIFA World Cup qualification
M032228_United States,2008-08-20,FIFA World Cup qualification
M032229_Belgium,2008-08-20,Friendly
M032229_Germany,2008-08-20,Friendly
M032230_Finland,2008-08-20,Friendly
M032230_Israel,2008-08-20,Friendly
M032231_Estonia,2008-08-20,Friendly
M032231_Malta,2008-08-20,Friendly
M032232_Czech Republic,2008-08-20,Friendly
M032232_England,2008-08-20,Friendly
M032233_Denmark,2008-08-20,Friendly
M032233_Spain,2008-08-20,Friendly
M032234_Cuba,2008-08-20,FIFA World Cup qualification
M032234_Trinidad and Tobago,2008-08-20,FIFA World Cup qualification
M032235_Costa Rica,2008-08-20,FIFA World Cup qualification
M032235_El Salvador,2008-08-20,FIFA World Cup qualification
M032236_DR Congo,2008-08-20,Friendly
M032236_Togo,2008-08-20,Friendly
M032237_Colombia,2008-08-20,Friendly
M032237_Ecuador,2008-08-20,Friendly
M032238_Canada,2008-08-20,FIFA World Cup qualification
M032238_Jamaica,2008-08-20,FIFA World Cup qualification
M032239_Bosnia and Herzegovina,2008-08-20,Friendly
M032239_Bulgaria,2008-08-20,Friendly
M032240_Albania,2008-08-20,Friendly
M032240_Liechtenstein,2008-08-20,Friendly
M032241_Bolivia,2008-08-20,Friendly
M032241_Panama,2008-08-20,Friendly
M032242_Argentina,2008-08-20,Friendly
M032242_Belarus,2008-08-20,Friendly
M032243_Latvia,2008-08-20,Friendly
M032243_Romania,2008-08-20,Friendly
M032244_Faroe Islands,2008-08-20,Friendly
M032244_Portugal,2008-08-20,Friendly
M032245_Oman,2008-08-20,Friendly
M032245_Uzbekistan,2008-08-20,Friendly
M032246_Norway,2008-08-20,Friendly
M032246_Republic of Ireland,2008-08-20,Friendly
M032247_Eswatini,2008-08-20,Friendly
M032247_Mozambique,2008-08-20,Friendly
M032248_Benin,2008-08-20,Friendly
M032248_Morocco,2008-08-20,Friendly
M032249_Honduras,2008-08-20,FIFA World Cup qualification
M032249_Mexico,2008-08-20,FIFA World Cup qualification
M032250_Luxembourg,2008-08-20,Friendly
M032250_North Macedonia,2008-08-20,Friendly
M032251_Lithuania,2008-08-20,Friendly
M032251_Moldova,2008-08-20,Friendly
M032252_Libya,2008-08-20,Friendly
M032252_Senegal,2008-08-20,Friendly
M032253_Andorra,2008-08-20,FIFA World Cup qualification
M032253_Kazakhstan,2008-08-20,FIFA World Cup qualification
M032254_Cambodia,2008-08-21,Friendly
M032254_Indonesia,2008-08-21,Friendly
W003556_Brazil,2008-08-21,Olympic Games
W003556_United States,2008-08-21,Olympic Games
W003557_Germany,2008-08-21,Olympic Games
W003557_Japan,2008-08-21,Olympic Games
M032255_Cambodia,2008-08-22,Friendly
M032255_Myanmar,2008-08-22,Friendly
M032256_Chad,2008-08-24,Friendly
M032256_Libya,2008-08-24,Friendly
M032257_North Korea,2008-08-24,Friendly
M032257_Qatar,2008-08-24,Friendly
M032258_Indonesia,2008-08-25,Friendly
M032258_Myanmar,2008-08-25,Friendly
M032259_Antigua and Barbuda,2008-08-27,CFU Caribbean Cup qualification
M032259_Bermuda,2008-08-27,CFU Caribbean Cup qualification
M032260_Cayman Islands,2008-08-27,CFU Caribbean Cup qualification
M032260_Saint Martin,2008-08-27,CFU Caribbean Cup qualification
M032261_Azerbaijan,2008-08-27,Friendly
M032261_Iran,2008-08-27,Friendly
W003558_Austria,2008-08-27,UEFA Euro qualification
W003558_Russia,2008-08-27,UEFA Euro qualification
M032262_Libya,2008-08-28,Friendly
M032262_Niger,2008-08-28,Friendly
M032263_Bahrain,2008-08-29,Friendly
M032263_United Arab Emirates,2008-08-29,Friendly
M032264_North Korea,2008-08-29,Friendly
M032264_Uzbekistan,2008-08-29,Friendly
M032265_Qatar,2008-08-30,Friendly
M032265_Saudi Arabia,2008-08-30,Friendly
M032266_Bermuda,2008-08-30,CFU Caribbean Cup qualification
M032266_Saint Martin,2008-08-30,CFU Caribbean Cup qualification
M032267_Antigua and Barbuda,2008-08-30,CFU Caribbean Cup qualification
M032267_Cayman Islands,2008-08-30,CFU Caribbean Cup qualification
M032268_French Guiana,2008-08-30,Friendly
M032268_Suriname,2008-08-30,Friendly
W003559_Netherlands,2008-08-30,UEFA Euro qualification
W003559_Switzerland,2008-08-30,UEFA Euro qualification
M032269_Bermuda,2008-08-31,CFU Caribbean Cup qualification
M032269_Cayman Islands,2008-08-31,CFU Caribbean Cup qualification
M032270_Antigua and Barbuda,2008-08-31,CFU Caribbean Cup qualification
M032270_Saint Martin,2008-08-31,CFU Caribbean Cup qualification
M032271_Guyana,2008-09-03,Friendly
M032271_Trinidad and Tobago,2008-09-03,Friendly
M032272_Algeria,2008-09-05,FIFA World Cup qualification
M032272_Senegal,2008-09-05,FIFA World Cup qualification
M032273_Djibouti,2008-09-05,FIFA World Cup qualification
M032273_Malawi,2008-09-05,FIFA World Cup qualification
M032274_Jordan,2008-09-05,Friendly
M032274_South Korea,2008-09-05,Friendly
M032275_Ghana,2008-09-05,FIFA World Cup qualification
M032275_Libya,2008-09-05,FIFA World Cup qualification
M032276_Belgium,2008-09-06,FIFA World Cup qualification
M032276_Estonia,2008-09-06,FIFA World Cup qualification
M032277_Albania,2008-09-06,FIFA World Cup qualification
M032277_Sweden,2008-09-06,FIFA World Cup qualification
M032278_Morocco,2008-09-06,Friendly
M032278_Oman,2008-09-06,Friendly
M032279_Peru,2008-09-06,FIFA World Cup qualification
M032279_Venezuela,2008-09-06,FIFA World Cup qualification
M032280_Poland,2008-09-06,FIFA World Cup qualification
M032280_Slovenia,2008-09-06,FIFA World Cup qualification
M032281_Qatar,2008-09-06,FIFA World Cup qualification
M032281_Uzbekistan,2008-09-06,FIFA World Cup qualification
M032282_Lithuania,2008-09-06,FIFA World Cup qualification
M032282_Romania,2008-09-06,FIFA World Cup qualification
M032283_Iran,2008-09-06,FIFA World Cup qualification
M032283_Saudi Arabia,2008-09-06,FIFA World Cup qualification
M032284_Faroe Islands,2008-09-06,FIFA World Cup qualification
M032284_Serbia,2008-09-06,FIFA World Cup qualification
M032285_Burundi,2008-09-06,FIFA World Cup qualification
M032285_Seychelles,2008-09-06,FIFA World Cup qualification
M032286_Equatorial Guinea,2008-09-06,FIFA World Cup qualification
M032286_Sierra Leone,2008-09-06,FIFA World Cup qualification
M032287_Northern Ireland,2008-09-06,FIFA World Cup qualification
M032287_Slovakia,2008-09-06,FIFA World Cup qualification
M032288_Nigeria,2008-09-06,FIFA World Cup qualification
M032288_South Africa,2008-09-06,FIFA World Cup qualification
M032289_Bosnia and Herzegovina,2008-09-06,FIFA World Cup qualification
M032289_Spain,2008-09-06,FIFA World Cup qualification
M032290_Chad,2008-09-06,FIFA World Cup qualification
M032290_Sudan,2008-09-06,FIFA World Cup qualification
M032291_Guatemala,2008-09-06,FIFA World Cup qualification
M032291_Trinidad and Tobago,2008-09-06,FIFA World Cup qualification
M032292_Belarus,2008-09-06,FIFA World Cup qualification
M032292_Ukraine,2008-09-06,FIFA World Cup qualification
M032293_North Korea,2008-09-06,FIFA World Cup qualification
M032293_United Arab Emirates,2008-09-06,FIFA World Cup qualification
M032294_Azerbaijan,2008-09-06,FIFA World Cup qualification
M032294_Wales,2008-09-06,FIFA World Cup qualification
M032295_Canada,2008-09-06,FIFA World Cup qualification
M032295_Honduras,2008-09-06,FIFA World Cup qualification
M032296_Costa Rica,2008-09-06,FIFA World Cup qualification
M032296_Suriname,2008-09-06,FIFA World Cup qualification
M032297_Iceland,2008-09-06,FIFA World Cup qualification
M032297_Norway,2008-09-06,FIFA World Cup qualification
M032298_New Caledonia,2008-09-06,Oceania Nations Cup
M032298_New Zealand,2008-09-06,Oceania Nations Cup
M032299_Australia,2008-09-06,Friendly
M032299_Netherlands,2008-09-06,Friendly
M032300_Bulgaria,2008-09-06,FIFA World Cup qualification
M032300_Montenegro,2008-09-06,FIFA World Cup qualification
M032301_Cameroon,2008-09-06,FIFA World Cup qualification
M032301_Cape Verde,2008-09-06,FIFA World Cup qualification
M032302_Colombia,2008-09-06,FIFA World Cup qualification
M032302_Uruguay,2008-09-06,FIFA World Cup qualification
M032303_Croatia,2008-09-06,FIFA World Cup qualification
M032303_Kazakhstan,2008-09-06,FIFA World Cup qualification
M032304_Cuba,2008-09-06,FIFA World Cup qualification
M032304_United States,2008-09-06,FIFA World Cup qualification
M032305_Cyprus,2008-09-06,FIFA World Cup qualification
M032305_Italy,2008-09-06,FIFA World Cup qualification
M032306_Bolivia,2008-09-06,FIFA World Cup qualification
M032306_Ecuador,2008-09-06,FIFA World Cup qualification
M032307_Fiji,2008-09-06,Oceania Nations Cup
M032307_Vanuatu,2008-09-06,Oceania Nations Cup
M032308_Gambia,2008-09-06,FIFA World Cup qualification
M032308_Liberia,2008-09-06,FIFA World Cup qualification
M032309_Georgia,2008-09-06,FIFA World Cup qualification
M032309_Republic of Ireland,2008-09-06,FIFA World Cup qualification
M032310_El Salvador,2008-09-06,FIFA World Cup qualification
M032310_Haiti,2008-09-06,FIFA World Cup qualification
M032311_Denmark,2008-09-06,FIFA World Cup qualification
M032311_Hungary,2008-09-06,FIFA World Cup qualification
M032312_Kenya,2008-09-06,FIFA World Cup qualification
M032312_Namibia,2008-09-06,FIFA World Cup qualification
M032313_Germany,2008-09-06,FIFA World Cup qualification
M032313_Liechtenstein,2008-09-06,FIFA World Cup qualification
M032314_Greece,2008-09-06,FIFA World Cup qualification
M032314_Luxembourg,2008-09-06,FIFA World Cup qualification
M032315_North Macedonia,2008-09-06,FIFA World Cup qualification
M032315_Scotland,2008-09-06,FIFA World Cup qualification
M032316_Malta,2008-09-06,FIFA World Cup qualification
M032316_Portugal,2008-09-06,FIFA World Cup qualification
M032317_French Guiana,2008-09-06,Friendly
M032317_Martinique,2008-09-06,Friendly
M032318_Mauritania,2008-09-06,FIFA World Cup qualification
M032318_Rwanda,2008-09-06,FIFA World Cup qualification
M032319_Mauritius,2008-09-06,FIFA World Cup qualification
M032319_Tanzania,2008-09-06,FIFA World Cup qualification
M032320_Latvia,2008-09-06,FIFA World Cup qualification
M032320_Moldova,2008-09-06,FIFA World Cup qualification
M032321_Israel,2008-09-06,FIFA World Cup qualification
M032321_Switzerland,2008-09-06,FIFA World Cup qualification
M032322_Jamaica,2008-09-06,FIFA World Cup qualification
M032322_Mexico,2008-09-06,FIFA World Cup qualification
M032323_Burkina Faso,2008-09-06,FIFA World Cup qualification
M032323_Tunisia,2008-09-06,FIFA World Cup qualification
M032324_Andorra,2008-09-06,FIFA World Cup qualification
M032324_England,2008-09-06,FIFA World Cup qualification
M032325_Argentina,2008-09-06,FIFA World Cup qualification
M032325_Paraguay,2008-09-06,FIFA World Cup qualification
M032326_Armenia,2008-09-06,FIFA World Cup qualification
M032326_Turkey,2008-09-06,FIFA World Cup qualification
M032327_Austria,2008-09-06,FIFA World Cup qualification
M032327_France,2008-09-06,FIFA World Cup qualification
M032328_Bahrain,2008-09-06,FIFA World Cup qualification
M032328_Japan,2008-09-06,FIFA World Cup qualification
M032329_Guinea,2008-09-07,FIFA World Cup qualification
M032329_Zimbabwe,2008-09-07,FIFA World Cup qualification
M032330_Ivory Coast,2008-09-07,FIFA World Cup qualification
M032330_Mozambique,2008-09-07,FIFA World Cup qualification
M032331_Botswana,2008-09-07,FIFA World Cup qualification
M032331_Madagascar,2008-09-07,FIFA World Cup qualification
M032332_Gabon,2008-09-07,FIFA World Cup qualification
M032332_Lesotho,2008-09-07,FIFA World Cup qualification
M032333_Niger,2008-09-07,FIFA World Cup qualification
M032333_Uganda,2008-09-07,FIFA World Cup qualification
M032334_Congo,2008-09-07,FIFA World Cup qualification
M032334_Mali,2008-09-07,FIFA World Cup qualification
M032335_Brazil,2008-09-07,FIFA World Cup qualification
M032335_Chile,2008-09-07,FIFA World Cup qualification
M032336_Angola,2008-09-07,FIFA World Cup qualification
M032336_Benin,2008-09-07,FIFA World Cup qualification
M032337_DR Congo,2008-09-07,FIFA World Cup qualification
M032337_Egypt,2008-09-07,FIFA World Cup qualification
M032338_Guinea,2008-09-09,Friendly
M032338_South Africa,2008-09-09,Friendly
M032339_Paraguay,2008-09-09,FIFA World Cup qualification
M032339_Venezuela,2008-09-09,FIFA World Cup qualification
M032340_Croatia,2008-09-10,FIFA World Cup qualification
M032340_England,2008-09-10,FIFA World Cup qualification
M032341_Hungary,2008-09-10,FIFA World Cup qualification
M032341_Sweden,2008-09-10,FIFA World Cup qualification
